id,intent,text
6372,SearchScreeningEvent,find films in Cinemark Theatres
6373,SearchScreeningEvent,What time are movies showing around here
6374,SearchScreeningEvent,When is Romance on the Range playing at movie house?
6375,SearchScreeningEvent,What films are being shown at the National Amusements
6376,SearchScreeningEvent,Where animated movies does North American Cinemas feature
6377,SearchScreeningEvent,find the nearest movie theatre with The Witness Chair
6378,SearchScreeningEvent,When is The Prince Who Was a Thief playing at the cinema?
6379,SearchScreeningEvent,Find the schedule for The Solitude of Prime Numbers at the nearest cinema in 1 hour .
6380,SearchScreeningEvent,What movie schedules start at sunset?
6381,SearchScreeningEvent,Let me see the movie schedule for Seed of Chucky
6382,SearchScreeningEvent,movie schedules of movies in the neighbourhood at zero am
6383,SearchScreeningEvent,show movie times at sunrise
6384,SearchScreeningEvent,Show me the films at the closest cinema
6385,SearchScreeningEvent,find movies around here
6386,SearchScreeningEvent,show the movie schedule for 9 pm  at Cobb Theatres
6387,SearchScreeningEvent,Is The Strange Case of the End of Civilization as We Know It playing at the movie theatre
6388,SearchScreeningEvent,What are the movie schedules for Speakeasy Theaters
6389,SearchScreeningEvent,What is the movie schedule for movies in the neighborhood
6390,SearchScreeningEvent,find The Dead Matter at Speakeasy Theaters
6391,SearchScreeningEvent,I'd like to watch May Blossom
6392,SearchScreeningEvent,What movies are playing at the closest movie theatre
6393,SearchScreeningEvent,I'd like to watch A Storm in the Stars at North American Cinemas
6394,SearchScreeningEvent,What time is The Grey Zone playing?
6395,SearchScreeningEvent,Will I be able to watch Camping-car at movie house at 6 pm?
6396,SearchScreeningEvent,What's the nearest movie theatre playing Testament of Orpheus?
6397,SearchScreeningEvent,find animated movie at Landmark Theatres
6398,SearchScreeningEvent,Give me the movie times for Fox Theatres
6399,SearchScreeningEvent,I'd like to watch animated movies at National Amusements
6400,SearchScreeningEvent,I'd like to watch Apocalypse 2024
6401,SearchScreeningEvent,I'd like to see Forgetting the Girl.
6402,SearchScreeningEvent,When is Blood and Ice Cream-trilogie playing at the nearest movie theatre?
6403,SearchScreeningEvent,show movie schedules
6404,SearchScreeningEvent,When is Bless the Child playing at the movie theatre
6405,SearchScreeningEvent,show movie schedule of films in the area
6406,SearchScreeningEvent,Find the movie schedule.
6407,SearchScreeningEvent,Where is White Bim Black Ear
6408,SearchScreeningEvent,She me movie times
6409,SearchScreeningEvent,Find the movie times for Caribbean Cinemas.
6410,SearchScreeningEvent,Which movie theatre with Clean and Sober is closest to me?
6411,SearchScreeningEvent,What time is The Crystal Gazer playing at the closest cinema?
6412,SearchScreeningEvent,Where is Among the Great Apes with Michelle Yeoh playing and when
6413,SearchScreeningEvent,find Lost in Space
6414,SearchScreeningEvent,Find the movie schedule for the Cineplex Odeon Corporation.
6415,SearchScreeningEvent,Show me the movie times
6416,SearchScreeningEvent,What is the nearest movie house playing Black Scorpion
6417,SearchScreeningEvent,Find the movie schedules for movies close by
6418,SearchScreeningEvent,find Dipson Theatres with Swiss Army Man at 8 p.m.
6419,SearchScreeningEvent,What time is Mon Amour: Shesher Kobita Revisited playing
6420,SearchScreeningEvent,What time are animated movies playing in the area
6421,SearchScreeningEvent,show animated movie at Century Theatres
6422,SearchScreeningEvent,find seven AM movies at Dipson Theatres
6423,SearchScreeningEvent,Is Prophecy playing at Malco Theatres
6424,SearchScreeningEvent,I need a list of places in the area  that I can see animated movies in six minutes
6425,SearchScreeningEvent,List movie times at Cinemark Theatres
6426,SearchScreeningEvent,Show me a movie theatre where Screamplay is playing
6427,SearchScreeningEvent,Find movie times for Great Escape Theatres
6428,SearchScreeningEvent,I'd like to watch movies now right nearby
6429,SearchScreeningEvent,Find the schedule for for The Day of the Jackal at Pacific Theatres.
6430,SearchScreeningEvent,What time is Roy Colt & Winchester Jack playing at movie house
6431,SearchScreeningEvent,I'd like to watch Abbott and Costello Meet the Keystone Kops at Amco Entertainment at 04:08:11 AM
6432,SearchScreeningEvent,Find the movie schedule for B&B Theatres.
6433,SearchScreeningEvent,Where is the nearest cinema showing horror films today?
6434,SearchScreeningEvent,Show me the schedule for ArcLight Hollywood for animated movies
6435,SearchScreeningEvent,show movie times for movies in the area
6436,SearchScreeningEvent,What movies are playing one hour from now at Cooper Foundation?
6437,SearchScreeningEvent,Find the schedule for Screen Souvenirs at Cinemark Theatres.
6438,SearchScreeningEvent,What's the closest movie theatre that's showing Dough Nuts?
6439,SearchScreeningEvent,When is Ode to Billy Joe playing at the closest movie house?
6440,SearchScreeningEvent,Show me the movie schedules
6441,SearchScreeningEvent,Is The Wash playing at the cinema in one minute
6442,SearchScreeningEvent,Is Fighting With Buffalo Bill playing at the closest movie house
6443,SearchScreeningEvent,find Plitt Theatres movie schedules
6444,SearchScreeningEvent,What are the current movie schedules?
6445,SearchScreeningEvent,What movie times are around here playing animated movies
6446,SearchScreeningEvent,where can i watch animated movies around here
6447,SearchScreeningEvent,Find the movie schedule for Century Theatres.
6448,SearchScreeningEvent,show movie schedule
6449,SearchScreeningEvent,Find a movie schedule.
6450,SearchScreeningEvent,Is Covered Wagon Days playing at B&B Theatres in 1 second?
6451,SearchScreeningEvent,find Regal Entertainment Group animated movies
6452,SearchScreeningEvent,What is the movie schedule for animated movies playing in the neighborhood?
6453,SearchScreeningEvent,Show me the current movie times
6454,SearchScreeningEvent,Find the movie schedule for Fox Theatres at supper time.
6455,SearchScreeningEvent,What time is Hitman City playing
6456,SearchScreeningEvent,Can I get the movie schedules in the neighbourhood for the newest films
6457,SearchScreeningEvent,Are there any movies playing at 5 am at North American Cinemas?
6458,SearchScreeningEvent,Give me a list of films that play in the neighbourhood
6459,SearchScreeningEvent,i need movie times for films in the neighbourhood
6460,SearchScreeningEvent,What films are playing at Pacific Theatres
6461,SearchScreeningEvent,What time is Living Is Easy with Eyes Closed playing
6462,SearchScreeningEvent,What time is Crush and Blush playing at Kerasotes Theatres
6463,SearchScreeningEvent,What time is The Rumyantsev Case playing at the closest cinema
6464,SearchScreeningEvent,find Berlin to the Samba Beat
6465,SearchScreeningEvent,Find the schedule for Project Shadowchaser II at the cinema in eighteen hours.
6466,SearchScreeningEvent,I'd like showtimes for The Story of Wish You Were Here.
6467,SearchScreeningEvent,"find the nearest place at four o'clock with a movie house showing Wow, The Kid Gang of Bandits"
6468,SearchScreeningEvent,find a movie theatre with Intersections that is nearest
6469,SearchScreeningEvent,Show me the movie schedule for nearby movies.
6470,SearchScreeningEvent,What time is The Man Who Dared playing at the movie theatre?
6471,SearchScreeningEvent,in the area find some films
6472,SearchScreeningEvent,what are the movie times for Dickinson Theatres
6473,SearchScreeningEvent,Let me know when I can watch Actrices.
6474,SearchScreeningEvent,show the schedule of movie Unborn but Forgotten
6475,SearchScreeningEvent,What movies are starting in 1 second at a theater in the neighborhood?
6476,SearchScreeningEvent,show me the schedule of movie Michel Strogoff
6477,SearchScreeningEvent,find Dipson Theatres animated movies
6478,SearchScreeningEvent,What movie house is playing the animated movies nearest?
6479,SearchScreeningEvent,Can I see the upcoming movie schedule?
6480,SearchScreeningEvent,find a movie house nearest for films
6481,SearchScreeningEvent,What films are playing at Dipson Theatres and when
6482,SearchScreeningEvent,Which animated movies are playing in the neighbourhood ?
6483,SearchScreeningEvent,when is Good Will Evil playing at Loews Cineplex Entertainment
6484,SearchScreeningEvent,What time is G-Men vs The Black Dragon playing at Harkins Theatres
6485,SearchScreeningEvent,What are the movie schedules at ArcLight Hollywood
6486,SearchScreeningEvent,show me the schedule of movies in Pacific Theatres
6487,SearchScreeningEvent,What time is AMC Theaters playing Unnikrishnante Adyathe Christmas
6488,SearchScreeningEvent,What cinema is Health Warning playing in eleven hours?
6489,SearchScreeningEvent,Is Dummy playing at two a.m.?
6490,SearchScreeningEvent,I'd like to see movie schedules for animated movies around here
6491,SearchScreeningEvent,Find out what films are being played in the neighbourhood
6492,SearchScreeningEvent,"When is Fine, Totally Fine playing?"
6493,SearchScreeningEvent,What films are playing in the neighbourhood
6494,SearchScreeningEvent,what day does the movie Star of the Circus play at ten PM
6495,SearchScreeningEvent,what time can i see Older Office Lady: Using Her Seductive Tongue at Star Theatres
6496,SearchScreeningEvent,What movies are playing Douglas Theatre Company
6497,SearchScreeningEvent,What time is Adam at Six A.M. playing
6498,SearchScreeningEvent,Show me the closest 12 A.M. showing at a movie house of an animated movie
6499,SearchScreeningEvent,When and where can I watch National Priority?
6500,SearchScreeningEvent,Show me the new showings for animated movies in the neighborhood
6501,SearchScreeningEvent,Where can I watch The Sword of Ali Baba at two p.m.?
6502,SearchScreeningEvent,show movie schedules for animated movies in the neighbourhood
6503,SearchScreeningEvent,Is Sheikh Chilli playing
6504,SearchScreeningEvent,I'd like to watch Three Word Brand at the cinema
6505,SearchScreeningEvent,Show me movie times for movies in the neighborhood
6506,SearchScreeningEvent,Find animated movies at Landmark Theatres at dinner time.
6507,SearchScreeningEvent,find animated movies nearby
6508,SearchScreeningEvent,what's the movie schedule at National Amusements
6509,SearchScreeningEvent,What is the movie schedule at MJR Theatres?
6510,SearchScreeningEvent,What movie times
6511,SearchScreeningEvent,show me the schedule of films in Cobb Theatres
6512,SearchScreeningEvent,What time is The Toll of the Sea playing
6513,SearchScreeningEvent,ticket for The Perfect Man at Dickinson Theatres at 10 A.M.
6514,SearchScreeningEvent,movie schedules for animated movies playing in the neighbourhood
6515,SearchScreeningEvent,What is the nearest movie theatre playing Kate y Leopold?
6516,SearchScreeningEvent,Find movie times for Century Theatres.
6517,SearchScreeningEvent,Where can I see Joy of Learning?
6518,SearchScreeningEvent,What films are at IMAX Corporation at 11 p.m.
6519,SearchScreeningEvent,Where is Nichiren to M\u014dko Daish\u016brai playing
6520,SearchScreeningEvent,Find me showtimes for animated movies in the neighbourhood.
6521,SearchScreeningEvent,find movie schedule in Pacific Theatres
6522,SearchScreeningEvent,Does Pacific Theatres have animated movies starting in 1 minute?
6523,SearchScreeningEvent,Where is Shake Your Powder Puff playing
6524,SearchScreeningEvent,I'd like to watch The Slender Thread at 6 PM
6525,SearchScreeningEvent,Where is the closest cinema that features animated movies
6526,SearchScreeningEvent,Is The Young Guard playing at the closest cinema
6527,SearchScreeningEvent,What movies are playing at the nearest cinema
6528,SearchScreeningEvent,Find out what films are playing at North American Cinemas
6529,SearchScreeningEvent,can i have the local movie times
6530,SearchScreeningEvent,I'm wondering what movies will be laying around here.
6531,SearchScreeningEvent,Please show me the movie schedule for animated movies playing in the neighborhood.
6532,SearchScreeningEvent,what movie is at Loews Cineplex Entertainment
6533,SearchScreeningEvent,find National Amusements showing The Trouble with Harry
6534,SearchScreeningEvent,find The Good Girl at a movie house
6535,SearchScreeningEvent,Can I get the Butterfly Crush showings
6536,SearchScreeningEvent,Tell me the closest movie house playing Black Rage
6537,SearchScreeningEvent,show me the schedule of movie The Da Vinci Code
6538,SearchScreeningEvent,What are the movie schedules for the Caribbean Cinemas
6539,SearchScreeningEvent,Find the movie times now.
6540,SearchScreeningEvent,When is The Blood of Others playing?
6541,SearchScreeningEvent,Where is The Toxic Avenger II playing
