id,intent,text
7179,transfer_fee_charged,"I made a transfer and the receiver said an amount was received, but not exactly the same as the right amount. I now have to transfer more to get the remainder to the receiver. Can you alert me about this. What's been happening?"
7180,transfer_fee_charged,"I made a transfer and the receiver said an amount was received, but less than the right amount. I now have to transfer more to get the remainder to the receiver. Can you tell me about this. What's been going on?"
7181,transfer_fee_charged,Why is my transfer more expensive than I thought?
7182,transfer_fee_charged,Why am I being charged to transfer funds?
7183,transfer_fee_charged,I noticed additional charges when transferring?
7184,transfer_fee_charged,Why is there a charge for my transfer?
7185,transfer_fee_charged,I got charged a fee for transferring money.
7186,transfer_fee_charged,"I see a transfer fee, but to my understand, that should have been free, what happened?"
7187,transfer_fee_charged,Why was I charged for transferring money?
7188,transfer_fee_charged,I found a transfer fee - is that correct?
7189,transfer_fee_charged,I did a transfer.  What is the extra fee?
7190,transfer_fee_charged,I got an unexpected charge on my transfers. How can I correct this?
7191,transfer_fee_charged,Why am I seeing a transfer fee on my bank statement?
7192,transfer_fee_charged,"I transferred money, but I think I've been charged a fee for it?"
7193,transfer_fee_charged,Please explain the fee on a transfer I made.
7194,transfer_fee_charged,Why was I charged an extra fee when doing a transfer?
7195,transfer_fee_charged,"I was charged a fee for the transfer, but can you tell me why?"
7196,transfer_fee_charged,"So I've been using my account frequently to manage payments for my vacation house in a different country, and now I'm getting hit with ridiculously high fees! What's with that? Ought not I be rewarded as a frequent user?"
7197,transfer_fee_charged,I bought something online and it says there was a fee to transfer money. Isn't that free?
7198,transfer_fee_charged,There's something wrong on my bill. A transfer fee should never have been added.
7199,transfer_fee_charged,I did a transfer and was charged a fee that I shouldn't have been!
7200,transfer_fee_charged,Why are you charging me a transfer fee?
7201,transfer_fee_charged,Why was a fee changed for my transfer?
7202,transfer_fee_charged,"I made a transfer and the receiver did not get the right amount its lesser than what it should be,Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done"
7203,transfer_fee_charged,Does transferring money have a fee?
7204,transfer_fee_charged,"Why did the person I transferred money to not receive the correct amount? What should I do to get them the right amount, do I have to transfer more money to them?"
7205,transfer_fee_charged,Why is there a fee for my transfer?
7206,transfer_fee_charged,why is there a fee for the transfer I made?
7207,transfer_fee_charged,Why has transferring money resulted in a charge?
7208,transfer_fee_charged,Where did my extra fee for the transfer come from?
7209,transfer_fee_charged,How much do I have to pay if I want to transfer money?
7210,transfer_fee_charged,I thought transfers were free. Why was I charged to transfer?
7211,transfer_fee_charged,I made a transfer and was charged extra. Why?
7212,transfer_fee_charged,"I thought I can make transfers for free, this is not fair. I bought something online from abroad and there was some weird additional fee that I've never seen before?"
7213,transfer_fee_charged,"I transferred some money recently and saw a fee on my account, what's that for?"
7214,transfer_fee_charged,Is it normal to see a fee for transferring money?
7215,transfer_fee_charged,Transfers are supposed to be free.  I just got a fee tacked on  to something I bought abroad.  Not cool.  Figure out how to remove it.
7216,transfer_fee_charged,Why am I being charged for transfers? Are they not free?
7217,transfer_fee_charged,Why was I charged this extra fee while doing a transfer?
7218,transfer_fee_charged,why was i chargged
7219,transfer_fee_charged,Is there a money transfer fee?
7220,transfer_fee_charged,I was under the impression that transfers were going to be free and here I was charged for something I bought overseas!  I don't think this fee is right
7221,transfer_fee_charged,"I thought transfers were free, why was I charged?"
7222,transfer_fee_charged,Why were there additional charges when I transferred funds?
7223,transfer_fee_charged,Are money transfers free?
7224,transfer_fee_charged,My transfer seems to be too expensive.
7225,transfer_fee_charged,who charged my card
7226,transfer_fee_charged,A receiver let me know that they didn't receive the full transfer I completed and that it was actually a bit less than what I sent. At this point I have to make another transfer to make up for the amount missing. Can you please follow up with what's going  on here?
7227,transfer_fee_charged,Could you inform me as to why I have been charged a higher fee for doing banking abroad.
7228,transfer_fee_charged,Someone that I had to send money to told me that they didn't receive the full amount I sent them - can you look into this?
7229,transfer_fee_charged,"I transferred 7,000 to a receiver outside the EU and they received a lesser amount than what I sent, Unfortunately, now I must send an additional transfer to the receiver so that they can receive the full amount I initially sent.  I'm not sure why they received a lesser amount than what I initially sen, but can you please look into this and let me know what happened?"
7230,transfer_fee_charged,Extra charge during transfer
7231,transfer_fee_charged,I use my card internationally to manage payments and I just noticed that you are adding additional fees.  Why?  I am a good customer and this has me thinking about leaving.
7232,transfer_fee_charged,"I made a transfer and the receiver said they haven't actually received the right amount, but it's a bit less. Now I have to transfer more money to make up for the missing bit. Can you please alert me about this, what has been going on?"
7233,transfer_fee_charged,I was informed that transfers were free. I noticed I have a fee but why?
7234,transfer_fee_charged,Will I be charged for transfers?
7235,transfer_fee_charged,what is this fee for transfering
7236,transfer_fee_charged,This isn't fair! I thought transfers could be made for free. I just made  a purchase online from abroad and now see some strange fee that I've never seen before.
7237,transfer_fee_charged,I had an unexpected fee
7238,transfer_fee_charged,I was charged a fee for a transfer.
7239,transfer_fee_charged,I thought you guys offered free transfers. Why was I charged?
7240,transfer_fee_charged,Why would I be charged an extra fee while doing a transfer?
7241,transfer_fee_charged,"I do not like this, I made a simple transfer but I have an additional charge for doing so."
7242,transfer_fee_charged,What is the reason for the fee charge on my transfer?
7243,transfer_fee_charged,I tried to transfer money to a receiver and they didn't get the right amount. What is going on and who do I contact to help me?
7244,transfer_fee_charged,There is a fee from a transfer that is not supposed to be here!
7245,transfer_fee_charged,I was under the impression I can make transfers for free. I made an online purchase for something that was obroad and there's some additional strange fee. I've never seen this before and this isn't fair.
7246,transfer_fee_charged,why was a extra fee added to my account for transfer ?
7247,transfer_fee_charged,Why did you charge me a fee when I made a transfer?
7248,transfer_fee_charged,Why have I been charged a fee for transferring money?
